Equilibrium Type,OptionSetName,Specification,Signal Structure,Information Level,Party Signal Sigma,Court Signal Sigma,Costs Multiplier,Fee Shifting Multiplier,Fee Regime,Risk Aversion,CARA Alpha,Fee Shifting Rule,Relative Costs,Filing and Answering,Allow Abandon and Defaults,Probability Truly Liable,Noise to Produce Case Strength,Issue,Proportion of Costs at Beginning,Liability Signal Shaping,Damages Signal Shaping,Number of Signals,Number of Court Signals,Number of Offers,Quality Distribution,Quality-Truth Link,Integration Method,Quadrature Order,Detailed Signal Reporting,Signal Owner,Signal Index,Signal Probability,P Filing Probability,D Answering Probability Unconditional,D Answering Probability Conditional on Filing,Reaches Bargaining Probability,P Offer Mean,D Offer Mean,Offer-Overlap Acceptance Conditional on Reaching Bargaining,P Abandonment Probability Unconditional,P Abandonment Probability Conditional on Reaching Bargaining,D Default Probability Unconditional,D Default Probability Conditional on Reaching Bargaining,Mutual Give-Up Probability Before 50/50 Allocation,Settlement Probability Unconditional,Settlement Probability Conditional on Reaching Bargaining,Trial Probability Unconditional,Trial Probability Conditional on Reaching Bargaining,P Trial Win Probability Unconditional,P Trial Loss Probability Unconditional,P Offer 1 Action 1,D Offer 1 Action 1,P Offer 1 Action 2,D Offer 1 Action 2,P Offer 1 Action 3,D Offer 1 Action 3,P Offer 1 Action 4,D Offer 1 Action 4,P Offer 1 Action 5,D Offer 1 Action 5,P Offer 1 Action 6,D Offer 1 Action 6,P Offer 1 Action 7,D Offer 1 Action 7,P Offer 1 Action 8,D Offer 1 Action 8,P Offer 1 Action 9,D Offer 1 Action 9,P Offer 1 Action 10,D Offer 1 Action 10
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,1,0.080399999999999999,1,1,1,1,0.050000000000000003,0.051214999999999997,1,0,0,0,0,0,1,1,0,0,0,0,1,0.99865000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013500000000000001
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,10,0.080399999999999999,1,1,1,1,0.94999999999999996,0.25920500000000002,0.23245,0,0,0,0,0,0.23245,0.23245,0.76755,0.76755,0.69120199999999998,0.076347799999999993,0,0.76754999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23244999999999999
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,2,0.097699999999999995,1,1,1,1,0.94999999999999996,0.052844000000000002,0.00316,0,0,0,0,0,0.00316,0.00316,0.99684,0.99684,0.12715799999999999,0.86968199999999996,0,0.99683999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00316
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,3,0.1062,1,1,1,1,0.94999999999999996,0.056767999999999999,0.00752,0,0,0,0,0,0.00752,0.00752,0.99248,0.99248,0.1918,0.80067999999999995,0,0.99248000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0075199999999999998
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,4,0.1081,1,1,1,1,0.94999999999999996,0.065525,0.01725,0,0,0,0,0,0.01725,0.01725,0.98275,0.98275,0.28456199999999998,0.69818800000000003,0,0.98275000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017250000000000001
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,5,0.1076,1,1,1,1,0.94999999999999996,0.082706000000000002,0.03634,0,0,0,0,0,0.03634,0.03634,0.96366,0.96366,0.39873900000000001,0.56492100000000001,0,0.96365999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036339999999999997
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,6,0.1076,1,1,1,1,0.94999999999999996,0.11081299999999999,0.06757,0,0,0,0,0,0.06757,0.06757,0.93243,0.93243,0.51339000000000001,0.41904000000000002,0,0.93242999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067570000000000005
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,7,0.1081,1,1,1,1,0.94999999999999996,0.14827099999999999,0.10919,0,0,0,0,0,0.10919,0.10919,0.89081,0.89081,0.60426000000000002,0.28655000000000003,0,0.89080999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10919
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,8,0.1062,1,1,1,1,0.94999999999999996,0.189275,0.15475,0,0,0,0,0,0.15475,0.15475,0.84525,0.84525,0.65993100000000005,0.18531900000000001,0,0.84524999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15475
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,0,American,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,9,0.097699999999999995,1,1,1,1,0.94999999999999996,0.22741700000000001,0.19713,0,0,0,0,0,0.19713,0.19713,0.80287,0.80287,0.68510800000000005,0.11776200000000001,0,0.80286999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19713
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,1,0.080500000000000002,1,1,1,1,0.525393,0.050000000000000003,0.471786,0,0,0,0,0,0.471786,0.471786,0.528214,0.528214,0.062682799999999997,0.46553099999999997,0.47178599999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52821399999999996,0
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,10,0.080399999999999999,1,1,1,1,0.94533199999999995,0.94999999999999996,1,0,0,0,0,0,1,1,0,0,0,0,0.0051869300000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99481299999999995,1
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,2,0.097699999999999995,1,1,1,1,0.579175,0.050000000000000003,0.412028,0,0,0,0,0,0.412028,0.412028,0.587972,0.587972,0.10172,0.48625200000000002,0.41202800000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58797200000000005,0
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,3,0.1062,1,1,1,1,0.64744699999999999,0.050000000000000003,0.33617,0,0,0,0,0,0.33617,0.33617,0.66383,0.66383,0.16711400000000001,0.49671599999999999,0.33617000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66383000000000003,0
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,4,0.1081,1,1,1,1,0.72552899999999998,0.050000000000000003,0.249412,0,0,0,0,0,0.249412,0.249412,0.750588,0.750588,0.26734400000000003,0.48324400000000001,0.24941199999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75058800000000003,0
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,5,0.1076,1,1,1,1,0.80211200000000005,0.050000000000000003,0.16432,0,0,0,0,0,0.16432,0.16432,0.83568,0.83568,0.40098600000000001,0.43469400000000002,0.16431999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83567999999999998,0
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,6,0.1076,1,1,1,1,0.86421400000000004,0.050000000000000003,0.0953177,0,0,0,0,0,0.0953177,0.0953177,0.904682,0.904682,0.55016600000000004,0.35451700000000003,0.095317700000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90468199999999999,0
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,7,0.1081,1,1,1,1,0.90556999999999999,0.050000000000000003,0.0493665,0,0,0,0,0,0.0493665,0.0493665,0.950634,0.950634,0.68771599999999999,0.26291700000000001,0.049366500000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95063399999999998,0
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,8,0.1062,1,1,1,1,0.92872100000000002,0.050000000000000003,0.0236436,0,0,0,0,0,0.0236436,0.0236436,0.976356,0.976356,0.79405700000000001,0.18229999999999999,0.023643600000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976356,0
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,9,0.097699999999999995,1,1,1,1,0.94012200000000001,0.94999999999999996,1,0,0,0,0,0,1,1,0,0,0,0,0.0109751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98902500000000004,1
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,1,0.080399999999999999,1,1,1,1,0.050000000000000003,0.054662000000000002,1,0,0,0,0,0,1,1,0,0,0,0,1,0.99482000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051799999999999997
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,10,0.080399999999999999,1,1,1,1,0.94999999999999996,0.47461999999999999,0.4718,0,0,0,0,0,0.4718,0.4718,0.5282,0.5282,0.46552199999999999,0.062677999999999998,0,0.5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4718
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,2,0.097699999999999995,1,1,1,1,0.050000000000000003,0.059881999999999998,1,0,0,0,0,0,1,1,0,0,0,0,1,0.98902000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01098
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,3,0.1062,1,1,1,1,0.94999999999999996,0.071285000000000001,0.02365,0,0,0,0,0,0.02365,0.02365,0.97635,0.97635,0.18229300000000001,0.79405700000000001,0,0.97635000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023650000000000001
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,4,0.1081,1,1,1,1,0.94999999999999996,0.094423999999999994,0.04936,0,0,0,0,0,0.04936,0.04936,0.95064,0.95064,0.26291700000000001,0.68772299999999997,0,0.95064000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.049360000000000001
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,5,0.1076,1,1,1,1,0.94999999999999996,0.13578799999999999,0.09532,0,0,0,0,0,0.09532,0.09532,0.90468,0.90468,0.35451100000000002,0.55016900000000002,0,0.90468000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.095320000000000002
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,6,0.1076,1,1,1,1,0.94999999999999996,0.19789699999999999,0.16433,0,0,0,0,0,0.16433,0.16433,0.83567,0.83567,0.43468699999999999,0.40098299999999998,0,0.83567000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16433
Only Eq,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Risk Neutral,0,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,7,0.1081,1,1,1,1,0.94999999999999996,0.274451,0.24939,0,0,0,0,0,0.24939,0.24939,0.75061,0.75061,0.48325499999999999,0.26735500000000001,0,0.75061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24939
