Equilibrium Type,Allow Abandon and Defaults,CARA Alpha,Costs Multiplier,Court Signal Sigma,Damages Signal Shaping,Detailed Signal Reporting,Fee Regime,Fee Shifting Multiplier,Fee Shifting Rule,Filing and Answering,Information Level,Integration Method,Issue,Liability Signal Shaping,Noise to Produce Case Strength,Number of Court Signals,Number of Offers,Number of Signals,Party Signal Sigma,Probability Truly Liable,Proportion of Costs at Beginning,Quadrature Order,Quality Distribution,Quality-Truth Link,Relative Costs,Risk Aversion,Signal Structure,Specification,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,Defendant Excess Net Monetary Burden,Plaintiff Net Recovery Shortfall,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,Mutual Give-Up Probability Before 50/50 Allocation,P Loses,P Wins,Appropriation,Reaches Bargaining,Settlement Unconditional,Settlement Conditional on Reaching Bargaining,Real Litigation Costs,Liability Transfer to Plaintiff,Fee-Shifting Transfer to Plaintiff,Total Net Transfer to Plaintiff,Meritorious-Plaintiff Net Recovery Shortfall,Nonliable-Defendant Net Burden,Liable-Defendant Excess Net Burden Above Damages,Net Outcome Fidelity Loss
Only Eq,true,0,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-0.25__Fee-American,8.8820000000000011E-16,3,1,1,0.87759500000000001,0.122403,0.83921100000000004,0.49999199999999999,10.437099999999999,9.4370700000000003,19.874099999999999,0.12588199999999999,10.437099999999999,9.4370700000000003,0,0.12588199999999999,0,0,0,0,0.12588199999999999,0.20016999999999999,0.17857899999999999,0.49999300000000002,0,0,0.16078899999999999,0,0,0,0.41961199999999999,0.419599,0,1,0.160789,0.160789,0.12588199999999999,0.499992374477,-0,0.499992374477,0.357163,0.357154,0.0431818,0.378749
Only Eq,true,0,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,-1.7760000000000001E-15,4,1,1,0.78968300000000002,0.210309,0.64523799999999998,0.49999399999999999,10.451599999999999,9.4516200000000001,19.903199999999998,0.096785700000000002,10.451599999999999,9.4516200000000001,0,0.096785700000000002,0,0,0,0,0.096785700000000002,0.19513800000000001,0.16308400000000001,0.49998900000000002,0,0,0.35476200000000002,0,0,0,0.32262299999999999,0.32261499999999999,0,1,0.354762,0.354762,0.096785700000000002,0.499992097618,-0.0000006,0.499991497618,0.326173,0.326161,0.0641123,0.358222
Only Eq,true,0,0.5,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-0.5__Fee-American,0,3,1,1,0.69412099999999999,0.210309,0.54156899999999997,0.55996400000000002,10.403499999999999,9.4340700000000002,19.837499999999999,0.162471,10.403499999999999,9.4340700000000002,0,0.162471,0,0,0,0,0.162471,0.20668700000000001,0.198633,0.395764,0,0,0.45843099999999998,0,0,0,0.23830999999999999,0.303259,0,1,0.458431,0.458431,0.162471,0.484689486284,0,0.484689486284,0.39727,0.351727,0.0616431,0.40532
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-0.5__Fee-British,-8.8820000000000011E-16,5,1,1,0.69412099999999999,0.30586799999999997,0.44122499999999998,0.49999500000000002,10.4338,9.4338300000000004,19.867599999999999,0.13236700000000001,10.4338,9.4338300000000004,0,0.13236700000000001,0,0,0,0,0.13236700000000001,0.21257599999999999,0.17032600000000001,0.49998999999999999,0,0,0.55877500000000002,0,0,0,0.22061500000000001,0.22061,0,1,0.558775,0.558775,0.13236700000000001,0.49999191225,-0.00000075,0.49999116225,0.340656,0.340644,0.0845049,0.382902
Only Eq,true,0,1,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-1__Fee-American,-8.8820000000000011E-16,4,1,1,0.75691399999999998,0.243066,0.28797400000000001,0.499996,10.413600000000001,9.4136199999999999,19.827200000000001,0.17278399999999999,10.413600000000001,9.4136199999999999,0,0.17278399999999999,0,0,0,0,0.17278399999999999,0.21352299999999999,0.18659400000000001,0.49997599999999998,0,0,0.425456,0.1432828,0.1432868,0.0136916,0.143988,0.143986,0,1,0.425456,0.425456,0.17278399999999999,0.499990589056,-0,0.499990589056,0.373193,0.37318,0.053862,0.400117
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-1__Fee-British,-8.8820000000000011E-16,3,1,1,0.78968300000000002,0.210309,0.25620500000000002,0.49999700000000002,10.4231,9.4231499999999997,19.846299999999999,0.153723,10.4231,9.4231499999999997,0,0.153723,0,0,0,0,0.153723,0.21913199999999999,0.17166999999999999,0.49998900000000002,0,0,0.35476200000000002,0.1945215,0.1945115,0.023823,0.12810299999999999,0.12810199999999999,0,1,0.354762,0.354762,0.153723,0.499990597618,-0.0000003,0.499990297618,0.343344,0.343329,0.0949314,0.390802
Only Eq,true,0,2,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-2__Fee-American,8.8820000000000011E-16,3,1,1,0.83005099999999998,0.122403,0.14618400000000001,0.54034899999999997,10.395,9.4295299999999997,19.8246,0.17542099999999999,10.395,9.4295299999999997,0,0.17542099999999999,0,0,0,0,0.17542099999999999,0.20488100000000001,0.197437,0.388625,0,0,0.213448,0.3195519,0.3208159,0.0809338,0.067193699999999995,0.078990500000000005,0,1,0.213448,0.213448,0.17542099999999999,0.482757629,0,0.482757629,0.394879,0.350335,0.0594224,0.402318
Only Eq,true,0,2,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-2__Fee-British,3.5529999999999999E-15,4,1,1,0.87759500000000001,0.122403,0.118738,0.499996,10.428699999999999,9.4287700000000001,19.857500000000002,0.142486,10.428699999999999,9.4287700000000001,0,0.142486,0,0,0,0,0.142486,0.21365500000000001,0.17079800000000001,0.49999300000000002,0,0,0.16078899999999999,0.3602435,0.3602295,0.104869,0.059369499999999999,0.059368600000000001,0,1,0.160789,0.160789,0.142486,0.499991474477,-0.00000054,0.499990934477,0.341601,0.341588,0.0857185,0.384453
Only Eq,true,0,4,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-4__Fee-American,-5.3290000000000004E-15,4,1,1,0.94999999999999996,0.32703700000000002,0.072652999999999995,0.42420999999999998,10.460599999999999,9.3650599999999997,19.825600000000001,0.17436599999999999,10.460599999999999,9.3650599999999997,0,0.17436599999999999,0,0,0,0,0.17436599999999999,0.24258099999999999,0.16199,0.94999999999999996,0,0,0.080447599999999994,0.4063865,0.4405135,0.173267,0.0418327,0.03082,0,1,0.0804476,0.0804476,0.17436599999999999,0.54775872,-0,0.54775872,0.323984,0.437786,0.0473712,0.404571
Only Eq,true,0,4,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,All litigation costs avoidable at bargaining,All,,Specification-AllCostsAvoidable__Cost-4__Fee-British,1.7760000000000001E-15,4,1,1,0.70601499999999995,0.29395199999999999,0.041005,0.49998799999999999,10.450799999999999,9.4507999999999992,19.901599999999998,0.098412899999999998,10.450799999999999,9.4507999999999992,0,0.098412899999999998,0,0,0,0,0.098412899999999998,0.199962,0.17091700000000001,,0,0,0,0.479505,0.47949,0.25620999999999999,0.020503199999999999,0.020502200000000002,0,1,0,0,0.098412899999999998,0.4999922,-0.0000012,0.499991,0.341839,0.341826,0.0580953,0.370879
Only Eq,true,2,0.25,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,1,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs sunk before bargaining plus moderate risk aversion,All,,Specification-AllCostsSunkModerateRiskAversion__Cost-0.25__Fee-American,-1.1369999999999999E-13,5681,1,1,0.58941699999999997,0.41056999999999999,0.53790199999999999,0.49998599999999999,10.425000000000001,9.4250100000000003,19.850000000000001,0.14999999999999999,1000.08,999.39400000000001,0,0.14999999999999999,0,0,0,0,0.14999999999999999,0.21856600000000001,0.20402999999999999,0.499998,0,0,0.46209800000000001,0,0,0,0.26895799999999997,0.26894400000000002,0,1,0.462098,0.462098,0.14999999999999999,0.499992075804,-0,0.499992075804,0.408065,0.408053,0.0290753,0.422596
Only Eq,true,2,0.25,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,1,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs sunk before bargaining plus moderate risk aversion,All,,Specification-AllCostsSunkModerateRiskAversion__Cost-0.25__Fee-British,5.6840000000000001E-14,1138,1,1,0.57258500000000001,0.38406699999999999,0.31598900000000002,0.50113700000000005,10.4148,9.4352400000000003,19.850000000000001,0.14999999999999999,1000.0700000000001,999.35000000000002,0,0.14999999999999999,0,0,0,0,0.14999999999999999,0.20788100000000001,0.19516700000000001,0.476109,0,0,0.54465300000000005,0.0673154,0.0720425,0,0.157635,0.15835399999999999,0,1,0.544653,0.544653,0.14999999999999999,0.489710695177,0.000053925,0.489764620177,0.390339,0.369872,0.0458861,0.403048
Only Eq,true,2,0.5,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,1,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs sunk before bargaining plus moderate risk aversion,All,,Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-American,0,5638,0.99800900000000003,0.91756400000000005,0.51297700000000002,0.38671899999999998,0.41919200000000001,0.498307,10.3523,9.3603500000000004,19.712700000000002,0.28733599999999998,1000.0700000000001,999.30700000000002,0,0.28733599999999998,0,0,0,0,0.28733599999999998,0.26259700000000002,0.240228,0.426761,0.0019911600000000001,0.0804449,0.49837199999999998,0,0,0,0.21030599999999999,0.20888599999999999,0,0.917564,0.498372,0.543146854061406,0.28733599999999998,0.502016633092,-0,0.502016633092,0.480462,0.480295,0.0448931,0.502825
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,1,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs sunk before bargaining plus moderate risk aversion,All,,Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-British,0,5505,0.71316800000000002,0.320328,0.50954500000000003,0.050000000000000003,0.164905,0.560168,10.388999999999999,9.4559899999999999,19.844999999999999,0.155024,1000.0599999999999,999.303,0,0.155024,0,0,0,0,0.155024,0.17772499999999999,0.20291799999999999,0.050000000000000003,0.28683199999999998,0.39284000000000002,0.15542300000000001,0,0,0,0.072530499999999998,0.092374399999999995,0,0.320328,0.155423,0.485199545465897,0.155024,0.49298555,0.002976585,0.495962135,0.405841,0.320087,0.03536,0.380643
Only Eq,true,2,1,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,1,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs sunk before bargaining plus moderate risk aversion,All,,Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-American,1.1369999999999999E-13,444,0.71569000000000005,0.36473800000000001,0.53663300000000003,0.37955699999999998,0.12931699999999999,0.47165000000000001,10.3032,9.3726900000000004,19.675899999999999,0.324129,1000.0599999999999,999.27599999999995,0,0.324129,0,0,0,0,0.324129,0.229571,0.27235799999999999,0.45000000000000001,0.28431000000000001,0.35095199999999999,0.23542199999999999,0,0,0,0.068324599999999999,0.060992299999999999,0,0.364738,0.235422,0.645455093793353,0.324129,0.5178842,-0,0.5178842,0.544722,0.434675,0.0244621,0.501929
Only Eq,true,2,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,1,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs sunk before bargaining plus moderate risk aversion,All,,Specification-AllCostsSunkModerateRiskAversion__Cost-1__Fee-British,1.7050000000000001E-13,1962,0.60758999999999996,0.118648,0.35754799999999998,0.050000000000000003,0.029531999999999999,0.46909099999999998,10.336,9.4461700000000004,19.7821,0.21787200000000001,1000.0599999999999,999.31299999999999,0,0.21787200000000001,0,0,0,0,0.21787200000000001,0.17591999999999999,0.24971399999999999,0.050000000000000003,0.39240999999999998,0.48894199999999999,0.067131399999999994,0.00935482,0.01263042,0.0023136400000000001,0.0156787,0.0138531,0,0.118648,0.0671314,0.56580304767042,0.21787200000000001,0.51878209,-0.00054768,0.51823441,0.499434,0.338163,0.013673,0.425634
Only Eq,true,2,2,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,1,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs sunk before bargaining plus moderate risk aversion,All,,Specification-AllCostsSunkModerateRiskAversion__Cost-2__Fee-American,-2.8419999999999999E-13,221,0.73711700000000002,0.043472400000000001,0.57993799999999995,0.050000000000000003,0.038854,0.16725000000000001,10.258100000000001,9.2735400000000006,19.531600000000001,0.46835399999999999,1000.0599999999999,999.12800000000004,0,0.46835399999999999,0,0,0,0,0.46835399999999999,0.28475299999999998,0.329789,0.050000000000000003,0.26288299999999998,0.69364499999999996,0.0046184399999999997,0,0,0,0.032355599999999998,0.0064983000000000003,0,0.0434724,0.00461844,0.106238440941839,0.46835399999999999,0.700374222,-0,0.700374222,0.659587,0.566398,0.0031014,0.614542
Only Eq,true,2,2,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,1,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,All litigation costs sunk before bargaining plus moderate risk aversion,All,,Specification-AllCostsSunkModerateRiskAversion__Cost-2__Fee-British,2.2739999999999997E-13,393,0.40154899999999999,0.032500000000000001,0.210287,0.15134400000000001,0.0011410000000000001,0.63478000000000001,10.1333,9.6062799999999999,19.739599999999999,0.26042900000000002,1000.03,999.52700000000004,0,0.26042900000000002,0,0,0,0,0.26042900000000002,0.099215600000000001,0.392961,0.14407,0.59845099999999996,0.36904900000000002,0.023008399999999998,0.0074053,0.000945273,0,0.00041670999999999999,0.00072429999999999999,0,0.0325,0.0230084,0.707950769230769,0.26042900000000002,0.374033393188,0.000184554,0.374217947188,0.785931,0.196542,0.0018869,0.4921766
